Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A12002_001,SE_A12002_002,SE_A12002_003,SE_A12002_004,SE_A12002_005,SE_A12002_006,SE_A12002_007,SE_A12002_008,SE_A12003_001,SE_A12003_002,SE_A12003_003,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_A14006_001,SE_A06001_001,SE_A06001_002,SE_A06001_003,SE_A06001_004,SE_A06001_005
"340130186005","Block Group 5, Census Tract 186, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018600","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,746,746,287,287,0,0,0,40,132,533,115,174,93,151,0,0,0,0,0,0,393,366,27,55198,,,,,,,,,,55198,,,,,
"340130187001","Block Group 1, Census Tract 187, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,841,841,0,681,0,0,0,0,160,766,97,403,193,20,53,0,0,36,0,36,53,53,0,14681,,,,,,,,,,14681,,,,,
"340130187002","Block Group 2, Census Tract 187, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1318,1318,0,1026,66,0,0,61,165,770,198,159,309,94,10,0,0,66,0,66,585,525,60,85676,,,,,,,,,,85676,,,,,
"340130187003","Block Group 3, Census Tract 187, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1255,1255,43,737,0,194,0,228,53,994,63,360,215,308,48,0,0,53,0,53,764,737,27,37016,,,,,,,,,,37016,,,,,
"340130187004","Block Group 4, Census Tract 187, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1904,1904,146,867,0,30,0,828,33,1059,477,286,170,126,0,0,0,121,0,121,957,926,31,41674,,,,,,,,,,41674,,,,,
"340130188001","Block Group 1, Census Tract 188, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,952,952,11,905,0,36,0,0,0,529,22,106,197,115,60,29,0,30,0,30,437,427,10,87639,,,,,,,,,,87639,,,,,
"340130188002","Block Group 2, Census Tract 188, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1365,1365,460,759,26,93,0,12,15,1138,131,439,282,180,96,10,0,35,0,35,731,650,81,138646,,,,,,,,,,138646,,,,,
"340130188003","Block Group 3, Census Tract 188, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1285,1285,31,1180,0,0,0,17,57,827,112,124,335,117,77,50,12,47,0,47,801,777,24,91042,,,,,,,,,,91042,,,,,
"340130188004","Block Group 4, Census Tract 188, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018800","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,2007,2007,281,1356,0,62,0,110,198,1131,119,447,408,91,44,22,0,179,0,179,920,906,14,48875,,,,,,,,,,48875,,,,,
"340130189001","Block Group 1, Census Tract 189, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2056,2056,0,1628,0,0,0,386,42,1183,81,543,291,145,123,0,0,208,0,208,953,612,341,,,,,,,,,,,,,,,,
"340130189002","Block Group 2, Census Tract 189, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,441,441,132,164,0,0,0,79,66,381,32,114,108,0,79,48,0,0,0,0,294,294,0,122378,,,,,,,,,,122378,,,,,
"340130189003","Block Group 3, Census Tract 189, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1412,1412,10,1056,0,0,0,201,145,746,26,304,334,50,32,0,0,41,0,41,459,381,78,59256,,,,,,,,,,59256,,,,,
"340130189004","Block Group 4, Census Tract 189, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"018900","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,509,509,123,266,0,5,0,96,19,322,69,153,70,13,17,0,0,49,0,49,268,255,13,44583,,,,,,,,,,44583,,,,,
"340130190001","Block Group 1, Census Tract 190, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1391,1391,1136,12,0,110,0,43,90,1002,11,65,99,319,344,148,16,67,0,67,733,674,59,223182,,,,,,,,,,223182,,,,,
"340130190002","Block Group 2, Census Tract 190, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1307,1307,822,385,0,9,0,4,87,859,18,28,69,345,291,97,11,36,0,36,687,654,33,238482,,,,,,,,,,238482,,,,,
"340130190003","Block Group 3, Census Tract 190, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,779,779,600,134,0,32,0,0,13,467,0,8,24,236,151,48,0,45,0,45,376,350,26,250001,,,,,,,,,,250001,,,,,
"340130190004","Block Group 4, Census Tract 190, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1392,1392,810,418,0,46,0,0,118,908,9,92,28,267,343,132,37,57,0,57,673,673,0,250001,,,,,,,,,,250001,,,,,
"340130191001","Block Group 1, Census Tract 191, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,814,814,278,471,0,32,0,20,13,524,9,128,99,87,152,18,31,66,0,66,477,444,33,205208,,,,,,,,,,205208,,,,,
"340130191002","Block Group 2, Census Tract 191, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,641,641,304,292,0,12,0,0,33,428,10,52,85,97,163,15,6,59,0,59,398,369,29,189643,,,,,,,,,,189643,,,,,
"340130191003","Block Group 3, Census Tract 191, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1627,1627,1044,309,0,63,0,28,183,1071,27,88,92,367,365,83,49,0,0,0,873,835,38,205662,,,,,,,,,,205662,,,,,
"340130191004","Block Group 4, Census Tract 191, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1620,1620,793,487,0,97,0,19,224,1125,55,96,122,407,181,181,83,21,0,21,968,956,12,250001,,,,,,,,,,250001,,,,,
"340130192001","Block Group 1, Census Tract 192, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2779,2779,1612,658,7,233,0,78,191,406,7,41,84,146,63,40,25,1586,0,1586,962,835,127,,,,,,,,,,,,,,,,
"340130192002","Block Group 2, Census Tract 192, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,994,994,722,175,0,21,0,34,42,591,12,20,83,297,111,46,22,138,0,138,491,470,21,118269,,,,,,,,,,118269,,,,,
"340130192003","Block Group 3, Census Tract 192, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1298,1298,943,172,0,73,0,21,89,965,10,212,95,439,141,6,62,0,0,0,858,792,66,48409,,,,,,,,,,48409,,,,,
"340130193001","Block Group 1, Census Tract 193, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1179,1179,961,162,0,30,0,20,6,905,14,133,162,221,239,116,20,22,0,22,540,540,0,69750,,,,,,,,,,69750,,,,,
"340130193002","Block Group 2, Census Tract 193, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1170,1170,737,191,0,123,0,36,83,857,36,12,79,463,164,52,51,47,0,47,735,725,10,126111,,,,,,,,,,126111,,,,,
"340130193003","Block Group 3, Census Tract 193, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1258,1258,709,353,0,0,0,70,126,880,11,93,141,290,160,86,99,43,0,43,943,900,43,141765,,,,,,,,,,141765,,,,,
"340130194001","Block Group 1, Census Tract 194, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,918,918,736,91,0,28,0,13,50,623,0,33,49,270,188,41,42,20,0,20,478,458,20,250001,,,,,,,,,,250001,,,,,
"340130194002","Block Group 2, Census Tract 194, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1208,1208,1092,30,0,36,0,14,36,734,0,27,124,290,176,93,24,42,0,42,653,642,11,250001,,,,,,,,,,250001,,,,,
"340130194003","Block Group 3, Census Tract 194, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,795,795,682,0,15,23,0,0,75,589,0,21,14,229,286,17,22,36,0,36,352,288,64,246039,,,,,,,,,,246039,,,,,
"340130195001","Block Group 1, Census Tract 195, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,620,620,580,0,0,40,0,0,0,407,0,12,28,172,179,0,16,15,0,15,359,321,38,249583,,,,,,,,,,249583,,,,,
"340130195002","Block Group 2, Census Tract 195, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1137,1137,967,52,0,39,0,10,69,706,0,13,21,287,204,120,61,14,0,14,601,582,19,227778,,,,,,,,,,227778,,,,,
"340130195003","Block Group 3, Census Tract 195, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1033,1033,756,111,0,52,0,0,114,643,12,52,41,203,191,89,55,75,0,75,488,467,21,207083,,,,,,,,,,207083,,,,,
"340130195004","Block Group 4, Census Tract 195, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,594,594,571,8,0,9,0,0,6,398,2,20,48,183,87,25,33,11,0,11,324,313,11,250001,,,,,,,,,,250001,,,,,
"340130195005","Block Group 5, Census Tract 195, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019500","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,496,496,449,10,0,15,0,0,22,342,0,7,45,176,61,39,14,41,0,41,336,302,34,212639,,,,,,,,,,212639,,,,,
"340130196001","Block Group 1, Census Tract 196, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,644,644,119,483,0,0,0,0,42,449,24,60,21,179,97,0,68,58,0,58,461,366,95,183511,,,,,,,,,,183511,,,,,
"340130196002","Block Group 2, Census Tract 196, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2562,2562,498,1691,77,106,0,51,139,1326,169,23,527,252,292,8,55,314,0,314,1653,1355,298,103320,,,,,,,,,,103320,,,,,
"340130196003","Block Group 3, Census Tract 196, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1792,1792,812,625,0,135,0,80,140,1524,172,249,227,447,215,126,88,80,0,80,975,961,14,85357,,,,,,,,,,85357,,,,,
"340130196004","Block Group 4, Census Tract 196, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,847,847,710,85,0,16,0,0,36,513,87,12,17,210,133,49,5,56,0,56,447,432,15,250001,,,,,,,,,,250001,,,,,
"340130196005","Block Group 5, Census Tract 196, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019600","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,671,671,207,448,0,0,0,0,16,506,5,27,213,190,28,30,13,14,0,14,416,392,24,167305,,,,,,,,,,167305,,,,,
"340130197001","Block Group 1, Census Tract 197, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,2701,2701,170,2096,93,0,0,201,141,1568,70,297,379,561,192,18,51,104,0,104,1566,1432,134,98681,,,,,,,,,,98681,,,,,
"340130197002","Block Group 2, Census Tract 197, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1152,1152,152,788,0,82,0,60,70,871,48,201,210,211,165,10,26,92,0,92,847,813,34,86895,,,,,,,,,,86895,,,,,
"340130197003","Block Group 3, Census Tract 197, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,865,865,629,115,0,0,0,121,0,456,0,64,167,81,126,18,0,0,0,0,385,370,15,158125,,,,,,,,,,158125,,,,,
"340130197004","Block Group 4, Census Tract 197, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,524,524,181,282,0,12,0,14,35,349,15,30,76,80,121,0,27,59,0,59,263,263,0,168125,,,,,,,,,,168125,,,,,
"340130197005","Block Group 5, Census Tract 197, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019700","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,1341,1341,462,849,0,0,0,0,30,889,15,188,170,489,13,0,14,0,0,0,809,809,0,,,,,,,,,,,,,,,,
"340130198001","Block Group 1, Census Tract 198, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1084,1084,786,229,0,7,0,8,54,554,10,9,114,259,114,15,33,23,0,23,523,448,75,234375,,,,,,,,,,234375,,,,,
"340130198002","Block Group 2, Census Tract 198, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1191,1191,900,91,0,78,0,79,43,768,24,95,94,301,207,12,35,76,0,76,561,545,16,198750,,,,,,,,,,198750,,,,,
"340130198003","Block Group 3, Census Tract 198, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,692,692,220,337,0,21,0,100,14,543,75,31,172,150,99,7,9,20,0,20,459,449,10,132250,,,,,,,,,,132250,,,,,
"340130199001","Block Group 1, Census Tract 199, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1056,1056,855,61,0,16,0,40,84,774,0,65,112,325,213,52,7,44,4,40,572,525,47,106289,,,,,,,,,,106289,,,,,
"340130199002","Block Group 2, Census Tract 199, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,870,870,743,0,0,20,0,50,57,582,8,34,39,229,158,92,22,69,0,69,491,463,28,250001,,,,,,,,,,250001,,,,,
"340130199003","Block Group 3, Census Tract 199, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"019900","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,591,591,506,12,0,29,0,10,34,376,8,12,15,180,102,51,8,17,0,17,249,236,13,250001,,,,,,,,,,250001,,,,,
"340130200001","Block Group 1, Census Tract 200, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1013,1013,771,0,0,166,0,22,54,580,17,23,0,172,231,95,42,131,0,131,404,381,23,250001,,,,,,,,,,250001,,,,,
"340130200002","Block Group 2, Census Tract 200, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,910,910,526,0,0,337,0,0,47,542,0,0,23,141,260,107,11,90,0,90,393,364,29,250001,,,,,,,,,,250001,,,,,
"340130200003","Block Group 3, Census Tract 200, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,769,769,426,0,0,343,0,0,0,469,0,23,11,66,255,56,58,51,0,51,348,348,0,250001,,,,,,,,,,250001,,,,,
"340130200004","Block Group 4, Census Tract 200, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020000","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,822,822,334,0,0,488,0,0,0,508,0,15,12,108,241,33,99,101,0,101,359,359,0,250001,,,,,,,,,,250001,,,,,
"340130200005","Block Group 5, Census Tract 200, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020000","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,758,758,626,0,0,132,0,0,0,430,0,0,39,127,150,71,43,102,0,102,394,394,0,250001,,,,,,,,,,250001,,,,,
"340130200006","Block Group 6, Census Tract 200, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020000","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 6",,,,1425,1425,858,12,0,449,51,15,40,918,26,22,19,241,294,289,27,23,0,23,695,664,31,250001,,,,,,,,,,250001,,,,,
"340130200007","Block Group 7, Census Tract 200, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020000","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 7",,,,552,552,512,0,0,40,0,0,0,329,0,10,10,105,86,108,10,94,0,94,258,244,14,250001,,,,,,,,,,250001,,,,,
"340130201001","Block Group 1, Census Tract 201, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,752,752,286,0,0,372,0,0,94,495,0,0,80,147,155,69,44,54,0,54,375,339,36,250001,,,,,,,,,,250001,,,,,
"340130201002","Block Group 2, Census Tract 201, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1688,1688,783,102,0,756,0,0,47,1080,21,68,221,237,180,203,150,132,0,132,805,778,27,250001,,,,,,,,,,250001,,,,,
"340130201003","Block Group 3, Census Tract 201, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1976,1976,1176,85,0,602,0,12,101,1159,24,0,64,523,325,99,124,102,0,102,839,817,22,250001,,,,,,,,,,250001,,,,,
"340130201004","Block Group 4, Census Tract 201, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,797,797,541,0,0,235,0,0,21,551,0,0,11,158,157,197,28,26,0,26,438,438,0,250001,,,,,,,,,,250001,,,,,
"340130202001","Block Group 1, Census Tract 202, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,973,973,699,0,0,183,0,16,75,652,19,8,17,233,238,95,42,29,0,29,529,477,52,250001,,,,,,,,,,250001,,,,,
"340130202002","Block Group 2, Census Tract 202, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,967,967,204,29,0,567,0,0,167,600,22,25,7,159,291,85,11,28,0,28,488,488,0,239779,,,,,,,,,,239779,,,,,
"340130202003","Block Group 3, Census Tract 202, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1002,1002,743,57,0,178,0,0,24,642,8,107,9,302,161,40,15,53,0,53,482,457,25,250001,,,,,,,,,,250001,,,,,
"340130202004","Block Group 4, Census Tract 202, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020200","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1501,1501,865,0,0,350,0,104,182,953,67,13,82,355,254,67,115,145,0,145,712,691,21,247176,,,,,,,,,,247176,,,,,
"340130202005","Block Group 5, Census Tract 202, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020200","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,696,696,501,1,0,152,0,24,18,461,1,24,19,144,165,72,36,59,0,59,325,325,0,250001,,,,,,,,,,250001,,,,,
"340130203001","Block Group 1, Census Tract 203, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1042,1042,440,25,0,350,0,166,61,651,1,96,92,150,173,31,108,47,0,47,522,520,2,212356,,,,,,,,,,212356,,,,,
"340130203002","Block Group 2, Census Tract 203, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1308,1308,508,7,0,309,0,342,142,1069,53,135,73,493,222,71,22,10,0,10,875,803,72,89583,,,,,,,,,,89583,,,,,
"340130203003","Block Group 3, Census Tract 203, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1697,1697,332,132,0,1168,0,47,18,1103,0,111,74,339,345,57,177,41,0,41,754,670,84,250001,,,,,,,,,,250001,,,,,
"340130203004","Block Group 4, Census Tract 203, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020300","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1051,1051,392,0,0,501,0,27,131,611,0,25,8,219,262,34,63,61,0,61,638,585,53,226250,,,,,,,,,,226250,,,,,
"340130204001","Block Group 1, Census Tract 204, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,838,838,486,0,0,321,0,0,31,558,12,112,43,265,106,20,0,17,0,17,446,430,16,152647,,,,,,,,,,152647,,,,,
"340130204002","Block Group 2, Census Tract 204, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1655,1655,867,30,0,471,20,0,267,1191,4,192,230,392,261,112,0,145,0,145,699,665,34,208750,,,,,,,,,,208750,,,,,
"340130204003","Block Group 3, Census Tract 204, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1372,1372,1172,10,0,68,50,0,72,754,0,45,56,264,280,99,10,98,0,98,609,596,13,250001,,,,,,,,,,250001,,,,,
"340130204004","Block Group 4, Census Tract 204, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1215,1215,951,8,0,235,0,0,21,869,0,101,102,312,258,72,24,35,0,35,631,596,35,240556,,,,,,,,,,240556,,,,,
"340130205001","Block Group 1, Census Tract 205, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,980,980,432,15,0,439,0,94,0,644,0,46,67,226,160,89,56,98,0,98,452,452,0,250001,,,,,,,,,,250001,,,,,
"340130205002","Block Group 2, Census Tract 205, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,2493,2493,1723,75,0,645,0,0,50,1631,0,54,125,567,574,274,37,112,0,112,1282,1192,90,250001,,,,,,,,,,250001,,,,,
"340130205003","Block Group 3, Census Tract 205, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3",,,,1893,1893,875,0,0,822,0,138,58,1289,148,99,153,283,393,26,187,55,0,55,912,816,96,148750,,,,,,,,,,148750,,,,,
"340130205004","Block Group 4, Census Tract 205, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020500","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4",,,,1486,1486,822,515,0,86,0,0,63,774,0,126,164,245,186,53,0,324,0,324,716,620,96,234167,,,,,,,,,,234167,,,,,
"340130205005","Block Group 5, Census Tract 205, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020500","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5",,,,1017,1017,657,2,0,358,0,0,0,708,3,106,97,297,185,20,0,32,0,32,576,576,0,168719,,,,,,,,,,168719,,,,,
"340130206001","Block Group 1, Census Tract 206, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1",,,,1001,1001,519,106,0,211,0,10,155,588,6,54,38,235,144,67,44,24,0,24,420,411,9,209063,,,,,,,,,,209063,,,,,
"340130206002","Block Group 2, Census Tract 206, Essex County, New Jersey","nj","150","00",,,,"34","013",,,"020600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2",,,,1329,1329,997,81,0,164,0,41,46,945,19,112,49,294,191,162,118,57,0,57,664,641,23,250001,,,,,,,,,,250001,,,,,
